Height(in cm),Weight(in kg)
167.4521162,48.67781515
174.3756482,59.04593037
167.1980146,48.83834136
178.5036816,61.68687907
174.8597976,53.4817173
176.426876,60.77397981
170.851576,57.61439402
181.0571436,60.78790508
175.6376726,56.70231122
176.35474,56.67641112
180.7951172,61.23750547
168.802685,61.04032903
170.8176924,53.42851096
173.6564218,61.32659094
174.2128342,67.42708583
162.9652062,51.199197
174.4810836,62.87020988
174.5518734,67.15869544
172.210984,59.26950586
163.3952536,49.69141183
170.7587644,55.02755884
179.3276576,62.39534441
174.7470724,61.35294464
172.5910696,54.54865641
158.9499742,43.5971493
173.7753446,51.25893507
175.2943662,64.30070297
167.0007074,63.40036821
182.4133766,60.19741902
176.2002826,54.06576236
168.670351,52.60719193
179.5460468,61.40497164
168.2832296,57.16130097
174.5253304,55.43098356
170.8605422,52.70652858
175.4937308,66.52783969
183.7768232,63.35809343
175.3702868,60.81761536
179.6618962,64.9920679
173.6575394,65.37408308
183.192166,71.51404047
172.4990708,54.51427413
179.6562574,57.70352484
174.4065854,53.06990113
167.0200876,57.7126874
167.5163274,47.77317126
171.3633352,52.56101626
176.8823996,60.10211934
173.2425034,58.10645062
178.106705,65.06831671
176.1191296,58.3161462
165.2018794,54.45662259
170.5204362,57.31388932
165.9850122,53.11848083
178.267106,56.14189831
168.650412,56.52287023
174.511335,61.04218876
173.9408764,60.35545047
174.8365566,61.04554534
178.8022586,57.7491562
166.1996168,47.32701817
178.0403094,61.2982868
174.6565976,69.86405421
176.1635034,58.29382947
170.2906424,60.09826381
185.4106528,71.60693611
171.1466732,69.27025692
164.6476006,52.82242133
167.8150822,52.00182804
174.2440254,56.76785527
170.3126896,59.83581548
168.2984442,48.95772677
176.3094264,63.22364876
177.441352,65.74652747
177.5610622,60.2414628
177.051208,60.19950554
176.8770402,63.71207663
172.7047346,53.46833634
177.0597678,57.40923435
176.1136686,60.67169481
180.9745682,62.25568344
167.5428704,48.90551833
171.6628774,61.53247635
177.7694946,58.68437218
177.6470412,66.68464644
174.2167966,52.47882539
176.9272052,59.50768702
174.4226382,57.40850861
175.966628,59.71066944
170.3827174,57.02690166
171.9580762,61.71613575
174.109761,54.63134623
177.5966222,61.65403901
170.1392838,57.56753796
166.3203938,49.10428235
175.4480108,59.28016528
162.1329752,52.09789883
171.40301,55.69193504
169.3953178,48.25878686
171.0605164,55.42036951
173.4498436,52.74227162
182.6644048,60.06528767
178.4321044,60.65677164
170.9474864,62.40151326
178.4228334,57.17028209
175.567086,63.04044296
170.962066,54.21181899
174.4418914,58.94296498
174.2558872,52.42375932
170.0174654,55.60221454
176.9819422,60.28609625
170.057318,41.37952441
173.37151,61.07312373
179.7323558,67.31300744
178.5730744,61.79796375
176.8018562,57.49809303
169.944669,54.51146186
163.1286806,53.37943231
163.478083,52.11010045
181.731031,66.36459193
173.0874364,54.36789999
174.099855,57.93340527
164.1960648,48.20970821
168.1442916,51.6742439
166.5431264,64.10974074
169.1175942,48.13763244
171.7898266,61.77188221
179.0562586,64.39364397
178.2447794,56.67473283
170.5333648,59.7060428
179.6833846,60.07286266
175.5003348,64.78096618
171.3965584,57.80395011
174.137955,65.10347009
175.4623364,67.12426781
178.7000744,55.0296
159.2660772,41.99895871
171.6928748,63.01567683
173.0958692,63.50628194
175.9603034,70.64981163
175.4497888,54.56584754
175.4997506,53.35507442
174.280576,59.15515532
158.49092,40.45909098
175.5882188,63.44708818
171.0280806,57.19622755
165.3127504,59.75439571
180.6592526,62.27196739
172.8985874,53.3059504
166.4721842,53.29969083
178.7465818,56.59322235
166.8395698,56.4872179
165.454584,57.95681062
183.2647338,67.38068337
165.2340104,47.01440257
165.1178816,43.09711402
176.5868452,61.10532877
168.9435788,51.9589636
177.8097282,62.7354477
167.5928322,56.01593581
167.9818586,45.87375476
177.4911868,62.69911498
169.3346626,57.16869452
169.9086264,63.3744681
173.9774524,55.73693137
168.9609016,57.38124773
172.6257914,51.89958841
168.4007554,57.50104137
177.8857758,54.5873478
168.1569408,48.55362166
173.2829148,56.31879919
173.5585556,60.10302652
169.382059,59.14835144
167.1827746,51.08108164
169.6576744,54.29645925
177.9326896,52.33703253
168.4111694,56.57385397
167.4398988,55.12830162
181.1907984,62.93330453
167.4823168,59.71307348
169.6786294,54.19263204
172.4266554,57.92796216
174.187231,56.41477925
171.8018154,59.81018753
171.313983,58.28670808
179.7941032,60.18685032
168.1619446,51.77131259
162.6046278,46.05387615
176.5579146,65.66424588
168.1418786,45.69821466
173.00956,62.32104604
174.9995992,52.01992636
167.8634184,58.09420363
166.8611598,63.85182833
169.7986952,59.20114955
173.0563722,57.39004741
167.268017,55.16622191
168.8121592,50.52783548
178.2290568,61.56985233
179.0102592,57.36169791
174.8533968,56.98821026
173.1320896,56.50563373
177.1827292,52.32895859
170.3814728,55.20309894
168.8032184,60.74390666
172.9858618,56.35622053
178.2647438,67.19815795
180.5130248,62.03487485
167.9623006,62.24379933
177.8614426,60.10094
162.4579682,50.33378882
173.4672934,62.59610423
169.6392848,56.81620817
178.6013446,53.65281221
172.4068688,52.50468014
165.0732792,52.50835423
166.970075,46.89909948
170.6553102,51.60516184
161.804858,50.60050092
183.4470804,66.57927702
174.6038418,56.86982275
164.6861832,55.66780395
172.4052178,58.98614694
171.1397644,53.54803245
165.401244,58.65425368
175.8599988,57.01778446
165.3305558,50.54021854
178.5892288,57.3182438
173.4043014,58.84662204
171.805092,62.56095085
169.0608252,55.68290856
175.0000818,64.70548847
172.0516752,62.87665088
176.343564,60.71655506
175.61941,55.24941069
180.0526752,62.98065953
171.447968,60.95319401
171.4135764,58.62735567
167.1436332,55.63346703
176.487328,49.41834945
164.9840744,50.83791097
168.716452,50.44764042
172.2115682,54.68332787
178.7089136,65.81687959
167.4730458,56.67019691
183.2544214,69.26984869
175.318039,64.39042347
172.5990198,51.73747463
164.8021342,54.6092563
169.8981616,49.40460561
173.1345534,55.00211233
170.9797698,57.53841736
179.887372,62.63080402
175.84293,56.70947798
172.6943206,52.95945147
175.5236012,67.02252712
165.6045964,52.00028583
179.563522,59.39655698
172.609891,64.17986606
164.383593,50.20605732
172.1534022,54.96333021
169.2919906,49.82721728
174.4104716,51.94889386
179.3424404,64.35731125
180.7127958,59.59092116
168.6363912,54.71607721
168.4513776,52.1655294
174.2214956,64.66570845
176.072927,52.01856559
175.3255066,59.55526882
177.5979684,61.24798345
175.8033314,49.81433526
179.0880594,61.31883452
173.2906872,55.35700271
163.6281462,56.77261798
169.331767,55.0431624
168.2924498,60.89976087
175.4017066,51.85373026
161.699194,45.951319
167.101393,63.67438314
165.5231132,46.41910843
173.1040988,61.45169162
176.2501936,61.64886806
167.0969734,55.61609446
173.379638,54.73657957
176.5896392,56.38847092
172.8434694,59.04125837
165.3407412,60.65355113
172.5260202,57.31153064
172.6434444,62.13253321
174.8531428,57.14107076
168.8539422,54.34789659
175.8384596,58.51191651
169.982134,60.25593239
174.853219,54.4583916
181.8258746,76.11477876
174.093251,62.58521802
168.9292786,53.43241185
177.7494794,57.57307178
179.882292,55.35405436
170.313985,57.81760323
173.564804,65.2092931
175.151542,59.8795871
171.0501024,62.41797865
181.0744918,58.46642123
174.674276,58.96995371
173.0492348,57.30554322
168.6512248,53.25224511
165.706679,62.28897709
168.7576254,57.82014335
180.1700994,62.5333271
170.9692288,58.31265354
179.6436336,59.25562595
173.0031592,57.17391082
173.8949278,66.71154445
172.752766,51.90702732
170.0819306,59.64879949
173.7963504,57.78322096
175.49241,57.83529332
172.3027288,59.28982679
170.206416,52.81720502
172.669962,60.25330155
176.2988854,63.57209814
173.1687164,65.09807235
174.8087944,55.63151659
176.7687854,54.5646682
177.2818146,63.35750376
176.7117116,56.11359416
168.0812488,59.13447153
174.1502994,65.81656207
172.7378054,67.50986637
173.2439258,54.8824094
173.7826344,56.60955166
169.873295,56.27017412
170.6121048,58.24738165
170.2150774,61.21618665
168.3492442,55.77285585
168.4312608,58.42233209
171.2583062,58.889804
170.84675,58.57224424
169.8157894,52.55144547
173.5045298,54.05197317
171.15409,66.2742364
178.8958068,68.4677166
177.6660404,64.13214818
175.7156252,61.62042784
169.0760652,53.02680989
174.4464888,65.05498111
164.6416316,45.27015535
179.0457938,57.38065806
172.9937358,57.48598212
173.7736428,56.82591504
173.241208,54.79631764
164.3761762,60.39373364
166.7511778,52.02192217
178.0865374,60.67083299
170.107102,55.77213011
171.1341002,56.67436995
178.332257,54.4160261
166.6333472,53.43105108
167.6229058,57.5425904
162.8777794,52.1288338
172.4604628,51.52306169
177.2120916,57.33275874
169.3681906,56.09164031
181.122828,58.58285829
175.0666298,69.71396062
180.2943308,62.32517373
178.0368804,55.28315793
173.406562,56.19079552
173.8146638,59.15456565
171.4124334,55.77698354
165.8268972,56.4697546
175.580421,58.16940919
177.9417066,61.5832333
168.3156146,55.22899905
171.8685158,57.42882953
170.9197242,62.25255365
174.6979742,53.54118321
177.0618506,62.38418605
179.5268444,64.35758341
176.9559326,63.49208451
170.5636416,60.06642165
175.2329998,61.56735758
171.2706506,56.30319562
172.1797166,62.2217094
163.6547146,65.98579725
171.8996308,55.29023397
177.7847854,60.19673863
177.0841264,53.34890557
176.3216184,60.72780414
165.0078742,56.2264025
171.5273938,60.16702835
176.0476286,58.58104393
168.6790124,60.93577608
173.7558374,58.26008223
169.5351956,52.10697067
170.321986,56.6921054
175.3619556,50.78905911
177.4048522,61.52149943
173.0193898,49.81782792
172.6364594,57.6845647
163.241863,49.77641497
168.6069526,51.41973343
176.9157244,63.95928427
171.475273,50.54212363
174.241587,67.92168255
166.0845548,51.44182336
177.17516,63.40631026
168.659429,55.5583522
177.7465584,54.26815511
176.0665008,60.67790902
167.1488148,65.45795224
169.8239428,63.81980473
178.744118,61.45087515
168.9243256,58.6482209
168.3970978,55.30311598
179.8233386,62.61969102
169.973752,65.17554586
172.3758808,46.20102139
175.926115,61.52744148
162.1396046,52.54015103
174.2543886,57.77614492
170.2664108,56.23338781
171.1847986,54.31696161
165.6449316,59.86992559
173.450631,57.5110204
175.5287066,58.25287011
173.617509,59.16708479
172.9176628,57.95309116
172.3174608,60.08606218
165.8262876,57.88160506
173.210982,55.62498486
172.0609462,51.93047802
170.3008532,56.13777062
166.126414,62.21467872
168.0722572,52.43237757
169.6940472,52.74004902
170.9173366,57.08804586
178.0421128,52.97641582
169.6759624,54.84040678
169.2525952,53.58527236
176.6952524,56.87585552
179.3404084,58.37856046
182.78856,59.16672192
170.1599594,48.2542963
164.1855492,56.51679209
163.7377726,51.65814139
171.4010542,53.91585021
180.409596,67.91270142
169.1043608,56.60397248
174.898304,59.40930292
168.2860236,53.54104714
174.2343988,54.39652165
179.235354,56.38007946
173.2058766,61.41467851
174.32274,66.18809928
170.0564798,55.25521666
166.9583148,54.62857932
176.2657384,59.82356849
173.780958,70.40850069
174.084742,53.87089924
167.3831552,54.31346895
182.356633,61.2112425
164.1311678,57.16783269
172.5951082,61.57910561
175.8868212,54.77477202
175.5121458,53.08178524
174.4124274,53.44034971
172.6386184,58.28398653
173.6569298,50.2205269
168.8965634,57.94746662
167.9118054,60.42539436
176.947957,68.30220087
180.076094,57.69472516
160.6235802,54.05886776
170.6812436,53.40560457
172.3587612,55.81272659
170.7591454,59.84316367
177.052478,59.49280921
174.863633,48.89857838
183.7607958,60.68448611
181.0152336,60.80754562
176.3820196,55.71202917
170.9225182,53.84572488
169.7015402,45.88491313
174.9135186,58.11538638
168.8878004,57.52068191
172.8275944,63.86421139
177.848768,55.61187605
172.2943468,59.01880557
176.4016284,63.04429849
170.864149,52.78731331
169.0216584,57.69331902
177.9160272,53.64024771
169.5560998,50.99521668
163.7481612,47.26120197
169.8173388,50.35869102
171.3413896,60.75148165
176.4057686,60.10611095
169.1754808,58.92105649
170.3351432,59.69710704
173.7897464,51.28351975
176.51222,52.99614707
178.9788394,63.77299404
175.076866,51.20695342
162.795458,55.34779479
177.509678,54.54983574
180.2919686,60.69011065
179.7223482,60.89545175
175.9982256,55.67692115
171.058967,53.89952089
181.8805862,65.99151251
174.5849442,58.03051932
178.3888482,59.97593004
172.0415406,58.34136591
163.9019074,54.33202087
169.256837,52.99306264
177.1923558,52.7162808
166.5402562,57.6446486
174.6845122,54.93625077
176.2929672,63.95579161
176.3657636,62.35665302
173.4949794,64.7376935
161.986976,52.5772095
166.8353534,58.21145716
173.5764372,54.86471931
177.4622562,67.02089419
166.941246,56.40058182
173.055026,59.06983467
180.108606,63.37909474
172.3234552,49.28544699
170.8729374,60.44181439
168.0186124,56.41555036
172.699426,53.92065828
172.0887338,58.66436878
177.6853698,57.2423125
165.7532118,58.99893824
174.7141794,61.81515489
174.0852754,65.70565883
169.3846752,54.71444428
167.3539198,58.68881739
171.9818506,56.48281805
161.3704672,53.0317994
176.5196114,63.23099696
178.4512306,60.34606112
173.571789,64.79579864
173.2531968,65.01778656
181.8956738,59.61391827
173.5032598,60.36293474
174.7412304,58.23694904
167.9196794,50.19267635
180.7734256,68.59930363
167.5598376,59.93125123
176.5156744,59.61060705
168.144952,59.09110813
170.3211986,56.39314291
179.8871942,61.94397501
172.3291194,62.07783001
167.684577,51.09056172
168.221152,56.59830258
169.3371264,60.33644497
166.3334748,59.60820301
171.7548,67.17937924
174.8247964,54.20560478
173.8129874,57.47926896
164.7966478,51.00750902
179.6148808,58.6107542
173.472983,57.15912372
174.1894154,58.31215459
166.7968216,46.21349517
173.6272372,57.58645275
173.5030058,55.28737634
172.6549506,52.1122777
166.2333988,50.03355628
168.6987482,61.39599052
172.1268338,48.96117407
178.1230626,51.19398069
168.7904676,54.19353923
170.8380886,60.14199008
172.4706482,63.5608037
165.4110738,53.61312291
179.187221,62.29405732
172.5528426,58.00253269
173.754542,59.68186635
172.857922,56.86832589
169.7129702,56.9608133
181.5206428,71.07695922
168.144444,59.17139391
172.1684136,59.48523422
167.5922988,62.17462655
180.8015688,54.37062155
169.2583356,48.85045226
165.6335524,49.21191973
182.9358292,65.99264649
172.0595492,59.18690676
169.6931836,53.73468556
177.3626374,68.73048244
175.42764,61.18584135
172.068363,59.33931367
175.3898448,50.94114851
167.559482,47.348337
175.6050336,58.62023428
171.2196474,59.07772717
172.5276966,59.11796078
174.9516948,55.38938918
179.794789,66.69067922
172.5692002,53.05928707
174.1355674,56.29934009
172.6135486,64.94711693
170.5431946,56.60751049
168.4521142,61.4558193
177.4622562,55.98631625
178.6840978,58.36263938
173.5585302,53.68841918
175.8979718,57.17790243
176.5412268,54.34063911
164.461952,61.82771938
180.7981652,62.14192256
173.2385156,61.89553139
170.7088534,63.01440678
172.9572614,58.96537243
171.6518284,60.74281804
168.5789364,54.91661024
178.9178032,52.42484794
176.7741448,53.61253324
185.898663,64.24105562
164.601652,51.75521007
161.0061042,53.04663186
173.7979506,55.34248776
173.2444084,59.10544164
173.9332564,56.39395938
173.0679292,49.89022121
169.073068,54.46079564
182.052468,64.76477294
170.313477,58.39684022
174.8908364,53.47196508
174.3772992,55.45620328
162.9889044,50.30834231
170.5864254,64.74549528
165.2740662,56.17532804
176.9683786,61.95241183
170.9000138,61.4343644
177.5597922,58.69856961
168.6374326,51.62983724
175.27905,59.96159654
175.0301046,58.26947158
167.7096214,49.07439064
173.2789016,59.29182259
180.008022,61.75686831
165.0741936,53.39412869
170.492293,54.4241454
172.2997316,55.96699323
179.6847562,63.50963852
163.2606844,46.91279796
174.3186252,57.13431224
182.4620684,58.94686587
175.6105708,56.33608104
175.6257092,61.59711321
177.4518676,56.14874754
172.738034,55.48332808
163.2712762,54.07782791
164.6110246,44.57615506
173.841029,62.21554054
171.0387994,53.67018478
168.2386272,50.72260789
166.0709404,61.58944751
177.0383302,57.91993359
178.3369814,59.60670616
170.8396888,57.97341208
173.2108296,57.44465989
176.1465362,57.70982977
179.8985988,61.842824
175.155733,65.90415069
168.5369502,55.94526617
171.961937,51.27195316
167.6725628,57.35335182
164.2655084,55.2689605
165.7653784,52.73583062
163.375467,57.31275534
173.2104994,51.87604698
179.4096488,62.83777805
170.9968894,62.16981847
175.4485442,61.21051675
171.1526168,51.18268625
170.050968,50.20528621
176.208563,61.3357535
170.6201058,58.23708511
164.6503438,51.41878089
177.1488964,59.82914767
175.4002842,55.72350504
174.0615518,54.03042755
167.0663664,61.55270656
179.0538964,58.68754733
181.6868604,61.246033
173.1352392,50.05823168
178.2037584,69.47854637
174.4422216,63.976929
162.7499666,53.78303847
166.7249142,45.27535352
172.4962514,58.68459898
172.1485,66.31220205
175.7328718,60.30374098
172.7551536,59.74745575
158.7231014,53.43082428
172.6204066,57.787394
172.2723504,60.91636234
169.9993044,50.43171934
171.190285,61.05239458
171.2430662,65.25224827
167.8529282,53.65154215
176.2819182,54.33007042
173.8115904,56.39654485
174.3782136,57.48035758
171.985559,50.12667872
169.9858678,51.5088189
170.8936638,58.21885071
171.7091054,60.00808972
176.2616744,54.79114669
167.9055316,51.45084984
174.3426282,58.91234752
170.0053496,54.1268612
168.9657784,60.84796066
163.5627412,53.55569816
172.3913494,57.77895719
178.8973054,54.96405596
178.8254742,53.83071099
174.9734372,57.76498656
175.5299004,56.25212116
175.7932222,59.66907506
170.0701958,57.69209432
174.1240612,63.17570409
171.067349,54.98428616
178.0144268,66.28158459
169.0495222,54.65624843
173.7302088,61.0441392
175.7057954,57.92510454
172.4363328,59.4057649
175.8476544,68.81997614
168.6387534,61.77709852
168.3805624,58.52475316
175.9679488,60.70947903
170.3031646,56.12398142
167.8662632,54.63379562
166.1360406,48.26436604
163.6058704,45.60781378
175.2577394,66.69067922
162.4593652,44.88768658
170.8154826,50.64935278
178.1320288,63.03803892
185.7093822,70.20701512
173.8941912,61.42365963
176.1823248,59.44332232
164.9809502,51.30284277
167.6837388,48.178365
168.387014,52.02931572
179.5194022,56.75275065
171.0243722,61.60672936
161.757995,57.88446269
170.3193444,57.14905398
181.7962836,57.05847166
179.6901156,67.84806456
172.4764902,56.19778084
178.4064504,61.22276373
168.7271708,65.0064014
173.4227672,54.6795177
175.8564174,60.31140669
168.2528258,56.61263608
180.9536386,68.40076642
163.1459018,48.35594627
173.0748888,58.7682867
179.125626,62.98660159
174.7577912,56.04446674
181.5576506,55.56964664
168.2890716,53.18670107
171.8536822,56.78522784
168.2634176,53.60831483
176.27981,53.51002144
161.7630242,56.5695902
171.9669408,53.2881696
164.054917,44.36870022
172.4739248,55.23666475
176.068355,60.11577246
174.7030796,60.73079785
165.5253738,47.07736114
171.1873386,56.17546411
163.6040162,45.56195562
181.545103,63.47258005
167.8434794,51.80288259
175.5739186,58.04321989
178.2635754,64.43433117
176.6022376,67.72849771
166.2591544,56.56841086
183.22671,60.46326929
162.5986334,51.23503077
170.0377346,55.26800796
179.7462496,58.63134728
170.496992,57.6616583
180.1216362,62.44406019
175.4121968,43.99104406
174.9301556,60.00387131
179.2332458,63.13492617
174.6013272,63.93352024
167.7606754,60.58279078
181.638702,59.56964769
171.7321686,59.59259945
171.8341242,54.63669861
175.9235496,59.11587425
172.8548232,50.5949671
179.4998188,54.60775944
161.1417402,52.40511669
168.0377386,52.02282935
173.1758284,66.43276681
170.8466992,55.43728849
176.636807,61.33965439
173.3104992,53.378888
173.6827108,60.7460839
161.648775,50.87456121
181.5245544,64.02487367
175.9360464,63.86634327
175.870235,70.65198887
172.6118976,55.11560105
169.883201,56.24078136
176.767617,59.36847964
178.3391912,62.12069446
169.5929552,49.54571808
170.2698144,61.1180747
184.7172582,61.54222858
181.0281368,67.69797097
177.9076198,54.83859241
170.9658252,56.88148006
180.1459948,64.42816232
180.0000718,62.05882451
180.7694124,56.74472207
181.0461962,57.55819397
175.3195884,60.91500156
178.6356092,64.45324596
164.2265702,49.91262865
173.4856576,52.69301153
172.7835254,58.63669966
176.647983,61.45817798
176.949481,54.66477596
169.2142412,54.83546263
179.5869154,65.63730252
169.7882812,55.98876565
169.9519588,47.53394684
178.9879326,53.19568219
172.159168,56.9551434
166.801292,48.63000655
169.9970438,60.26205588
169.7682152,64.4420876
168.175686,57.12383427
181.6525196,62.49835516
175.9178346,57.79496899
168.6098228,58.30185805
172.6911964,47.16463224
175.5306878,55.20836061
170.0083976,58.36236722
174.7199452,50.52751797
182.1151806,58.05868738
181.829075,70.67988478
178.3704586,56.14797644
172.2204582,58.55128829
170.1750216,64.03067965
169.4164252,57.34691081
172.2587868,48.73147508
166.4255752,46.66722325
168.3135318,51.09568731
169.1908224,59.94635585
175.838104,61.55774143
177.2128282,59.55164009
170.825541,57.25514915
182.735855,66.29696136
178.8893806,59.60951843
175.6368852,61.3448707
168.5467292,53.32169005
172.0166232,54.53060344
176.0935264,65.59153508
170.654599,53.98393437
165.0496064,58.06716955
176.5335814,59.44509133
168.1924246,53.39920892
169.8510192,66.4162107
170.8573418,50.28602559
174.8713292,53.91557805
176.9002558,62.31614725
173.7997794,57.85697502
167.9657296,59.24972925
168.9264846,53.84572488
173.2848198,53.39358438
180.0744938,59.97851552
168.8894514,58.87782917
167.4523956,50.02475659
179.3281148,60.54305612
177.5655834,56.76526979
173.1578198,61.25524092
172.5630788,52.04464713
170.8582308,57.7185841
180.1729188,60.83294677
166.1992866,60.22626747
174.0002616,61.71323276
165.9232648,56.31784664
170.5832758,56.63957945
162.7861362,47.41719226
164.7914408,54.14255549
172.8821028,50.9416021
172.3520048,62.71998021
174.4840554,62.10658775
182.4713902,62.88050642
184.6147184,60.86977844
185.3618086,58.74646893
174.4812868,50.75898596
174.4481652,56.79139669
179.3633446,61.30064548
174.2011248,60.47161538
172.3931528,55.38104308
171.1020454,60.54727453
177.83048,57.03710748
180.3612852,63.66490306
176.6380516,69.65431327
170.9396632,57.58164467
175.0471226,60.44362876
170.1342292,50.18006649
171.5141858,59.69864926
174.4703902,69.44706708
172.89907,65.81978258
165.9805418,48.36642424
173.4174332,58.70655283
173.8362792,62.89815115
174.3333318,56.90239065
167.428926,52.40339304
174.6378778,55.06674919
171.4585344,54.92613567
171.0864244,54.24579303
174.6227394,55.98119066
167.2002752,56.78073728
161.7061282,45.7937865
169.5048172,56.02414582
174.667926,55.30610969
161.2966548,52.33154407
172.1268846,56.7648162
174.1835988,56.11835688
175.9316014,61.48171941
176.995963,55.44014612
174.743237,56.49048376
181.4969192,67.78760075
170.3888134,48.76975825
168.4269682,48.9174478
170.3143406,59.14263618
169.3971212,51.1528399
172.0352922,55.59990122
172.7200762,62.2836247
169.2608502,46.51989657
166.7579596,49.10904506
175.8192826,51.46073815
163.1644184,57.70143832
171.689522,60.32832567
178.8917936,61.83352536
170.4663596,58.14595848
172.6888088,51.44558817
177.5445776,65.02372862
171.3887352,53.80358619
179.6766028,60.44068041
170.4217318,57.81646925
164.1834664,56.27339463
167.5210772,51.78460284
178.6664194,59.67079871
165.3032254,53.15758046
170.2189128,57.86409641
171.3183264,63.57690621
164.1585744,51.8374463
170.6527448,58.48066402
175.582326,56.86084163
171.4126366,50.6800156
174.2638882,60.50708628
168.5541714,50.49553973
170.7773826,56.06510518
172.9884272,56.44884401
164.4383046,62.7759081
173.4777582,57.94533474
175.8326176,59.83087132
174.2354148,64.72680729
168.3610806,54.53346107
168.7336732,50.93674867
162.563556,52.78908232
171.3035436,69.16928734
165.4994912,46.35637665
165.9615426,51.24192537
166.8946116,59.32611415
163.4722156,50.90409004
166.5643608,57.5063484
180.4884122,61.83887775
170.7784494,55.35673055
165.524053,50.13316508
177.404141,69.10809778
169.210863,56.6442968
171.4711074,68.26627639
168.6621468,56.39300684
175.3335584,56.19909626
175.5281478,67.88498695
173.844585,57.47917824
174.3709746,63.19221484
183.9113162,59.83799272
172.5005694,60.03943292
169.9510952,52.79257498
167.8583892,60.79012768
171.8789806,55.01794269
174.6722948,59.86253204
170.1295556,53.18461454
174.6207582,57.12995776
179.8197318,60.61894206
163.3542326,50.08014018
175.060991,54.59428776
171.9613528,62.24153137
181.4035996,63.20523293
184.185941,51.88679711
174.780956,57.94996138
170.5350666,49.76557412
169.5214288,59.24950246
177.0417084,71.00733284
184.7886576,71.55327618
171.8667124,63.25603523
173.4287616,65.53855554
175.8912408,61.76240214
178.671347,62.89960264
183.1219858,61.34922518
170.4781198,57.95032425
182.2522136,62.62440837
168.4582864,56.09731021
174.2320874,58.41112836
172.3281034,58.55668604
176.118901,53.76634628
168.5883344,55.48001686
168.3169608,50.07601249
164.7741434,60.10452338
172.539279,49.71536149
178.6510778,69.83620366
168.5160714,54.75857878
174.3585032,62.17780169
171.0686698,54.54439264
175.862742,60.24209783
177.5196094,59.5566296
166.9165064,56.864425
175.7739944,62.3861365
184.9949564,65.31153274
162.3126548,55.37836689
166.0843262,56.71991059
165.3953258,56.09994105
172.913294,56.99134004
178.7680194,65.28018953
173.4649312,56.87549265
168.0775912,54.93439104
175.2929946,57.32504768
163.5662464,53.68002773
176.9566946,62.37996764
178.0967736,67.19017473
179.517421,62.7850253
182.0461434,70.12414386
180.3029414,59.87913351
174.4789754,54.64150669
167.9714954,59.26106905
183.3415688,66.1233717
163.8147092,54.54756778
180.5925014,54.84108717
173.229143,58.99671564
168.4787842,51.34847413
170.2909218,62.60318027
173.4958938,58.01459824
175.7271568,56.80849711
172.8145642,61.61797844
169.1018208,60.53212456
172.6233784,57.4111848
177.909855,59.8117751
169.7479206,61.98937957
167.812339,54.12885701
169.5056554,51.94580943
174.2373452,59.71497857
172.5446384,53.70007649
173.4578192,63.87328323
166.6675102,62.01341995
174.8411794,60.58015995
173.7804246,55.17302579
173.4810602,57.11666751
170.3765706,54.86254207
165.828853,57.64841342
176.6992402,60.23438677
177.708179,63.1000903
181.5889688,71.03463908
183.0557172,59.00488029
173.5350352,61.88772961
176.3063022,56.44217621
176.0360716,64.29417124
178.532155,67.96468307
189.8407938,70.55451195
172.4636632,58.10481769
160.8317078,56.34841874
174.9605086,53.15980306
167.8909774,53.52335705
173.7348824,61.42946561
167.1692618,53.97930773
168.9523926,55.83527011
169.3899838,58.49032553
174.9009964,55.40694319
165.8264908,53.38337856
171.3327028,55.28170644
166.9433288,47.53045419
175.719486,62.68387428
170.6657242,54.33188479
172.6130914,52.34288387
177.5498862,60.60932591
176.1913418,54.49889736
173.382686,56.05331179
172.0458332,55.95388442
172.708443,56.48640143
170.2322732,54.49390785
172.969936,53.70492993
175.4500682,61.79252065
174.1370152,68.1058409
172.4184512,41.63805824
164.0133372,53.23577972
166.7796258,50.7877437
171.2036454,55.42481471
171.5788288,61.80703559
168.582848,50.15298705
175.3406958,63.90195024
176.7000022,63.14454232
172.71238,64.70485344
172.1406514,53.06232614
178.4559042,66.43498941
171.5815974,58.76139211
173.8920068,55.99352836
168.3466534,53.88523275
170.5898036,58.27096844
179.6923762,57.70366092
163.607623,59.09890991
177.6426724,61.67159302
169.9129444,64.3760446
176.1638082,58.78289237
178.5881874,52.19691796
165.5234688,49.28272544
167.9863544,52.84832143
177.662586,53.71377497
167.0797268,59.21974682
166.0459468,55.97520325
171.5143128,51.07486743
166.7770858,59.01526755
172.9343252,56.98984319
178.318287,64.07694604
172.9521052,57.5176882
177.449988,59.31423004
180.940456,75.0399018
172.052361,53.59130513
175.1868226,63.10693954
165.6093208,52.77538384
173.8570564,64.88724278
177.4284996,56.16652835
174.0849452,60.7244022
172.2886318,59.8083278
168.2305754,58.01868056
167.3683216,52.3839793
166.820088,54.95262544
169.5928282,61.90709798
177.1608344,55.42404361
167.6976326,50.29541494
172.425106,64.75520215
172.595032,59.89469172
172.9330044,58.85891439
171.0504834,52.6440236
173.060614,51.12381001
177.8279654,63.76904779
172.2520304,60.14049322
181.4812474,69.2363736
169.8318422,60.16766338
170.0880012,44.01337439
180.0078188,64.52455062
167.8285696,56.34860018
160.325308,59.43293506
167.9720542,56.11332201
173.9838278,58.31696266
171.8234562,57.22280804
162.9039668,50.58870753
165.567741,50.58471592
165.8363206,46.66686038
170.0250346,59.41016474
